product_id,brand,product_name,fit_type,rise_type,price,mrp,discount_percent,rating,review_count
JN15131,DENNISON,Men Mom Fit Cotton Jeans,Other/Unspecified,Not Specified,1599.0,3999.0,60.02,3.9,54.0
JN15132,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.9,54.0
JN15133,Celio,Men Jean Cotton Cargo Jeans,Other/Unspecified,Not Specified,1574.0,3499.0,55.02,3.9,54.0
JN15134,Cantabil,Men Regular Fit Denim Jeans,Regular Fit,Not Specified,1574.0,3499.0,55.02,3.9,54.0
JN15135,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1574.0,3499.0,55.02,3.9,54.0
JN15136,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1485.0,3299.0,54.99,3.7,27.0
JN15137,LINARIA,Men Slim Fit Slash Knee Jeans,Slim Fit,Not Specified,379.0,1299.0,70.82,3.7,27.0
JN15139,Flying Machine,Men Tapered Fit Jeans,Tapered Fit,Not Specified,2079.0,3999.0,48.01,3.9,31.0
JN15140,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,1540.0,2299.0,33.01,4.5,30.0
JN15142,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1559.0,3899.0,60.02,3.3,6.0
JN15143,Oxemberg,Men Slim Fit Lean Jeans,Slim Fit,Not Specified,1539.0,2199.0,30.01,3.3,6.0
JN15145,SPYKAR,Men Clean Look Jeans,Other/Unspecified,Not Specified,1649.0,3299.0,50.02,4.2,20.0
JN15146,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1559.0,3899.0,60.02,4.2,20.0
JN15148,Flying Machine,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1550.0,3299.0,53.02,3.8,16.0
JN15149,SPYKAR,Men High-Rise Denim Joggers,Other/Unspecified,High-Rise,1649.0,3299.0,50.02,3.4,11.0
JN15153,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1559.0,2399.0,35.01,3.8,6.0
JN15154,LINARIA,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,379.0,1299.0,70.82,3.8,6.0
JN15155,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,379.0,1299.0,70.82,3.8,6.0
JN15156,WAIMEA,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1499.0,4999.0,70.01,4.0,6.0
JN15157,LINARIA,Men Slim Fit  Jeans,Slim Fit,Not Specified,378.0,1299.0,70.9,4.0,6.0
JN15159,John Pride,Plus Size Mid Rise Jeans,Other/Unspecified,Mid-Rise,1999.0,2499.0,20.01,4.2,42.0
JN15160,glitchez,Men Skinny Fit Jeans,Skinny Fit,Not Specified,459.0,1999.0,77.04,4.0,16.0
JN15161,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,459.0,1999.0,77.04,4.0,16.0
JN15162,Louis Philippe Jeans,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2936.0,3299.0,11.0,4.4,46.0
JN15163,Peter England Casuals,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1487.0,2399.0,38.02,4.4,46.0
JN15165,Flying Machine,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1350.0,2999.0,54.98,4.5,54.0
JN15166,AMERICAN EAGLE OUTFITTERS,Men Regular Fit Jeans,Regular Fit,Not Specified,2699.0,4499.0,40.01,4.5,54.0
JN15167,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.5,54.0
JN15168,LINARIA,Men Boyfriend Fit Jeans,Other/Unspecified,Not Specified,469.0,1299.0,63.9,3.5,18.0
JN15169,fineblu,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1439.0,3599.0,60.02,3.5,18.0
JN15171,Mufti,Men Slim Fit Jeans,Slim Fit,Not Specified,1959.0,3999.0,51.01,4.3,264.0
JN15172,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1959.0,3999.0,51.01,4.3,264.0
JN15173,Tommy Hilfiger,Men Slim Fit Jeans,Slim Fit,Not Specified,4999.0,9999.0,50.01,4.3,264.0
JN15174,Belliskey,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1376.0,3199.0,56.99,4.3,264.0
JN15175,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1376.0,3199.0,56.99,4.3,264.0
JN15176,Crimsoune Club,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1449.0,2899.0,50.02,4.3,264.0
JN15177,Louis Philippe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2966.0,4299.0,31.01,4.3,264.0
JN15179,Tommy Hilfiger,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,4799.0,7999.0,40.01,4.2,130.0
JN15180,FREAKINS,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,1699.0,4399.0,61.38,3.9,234.0
JN15181,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.9,234.0
JN15182,SZN,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,519.0,1299.0,60.05,3.0,15.0
JN15183,LINARIA,Men Jeans,Other/Unspecified,Not Specified,378.0,1299.0,70.9,3.0,15.0
JN15184,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,378.0,1299.0,70.9,3.0,15.0
JN15185,Tommy Hilfiger,Men Slim Fit Jeans,Slim Fit,Not Specified,4999.0,9999.0,50.01,3.0,15.0
JN15186,DILLINGER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1299.0,4999.0,74.01,3.8,22.0
JN15188,Pepe Jeans,Men Stretchable Jeans,Other/Unspecified,Not Specified,2393.0,3799.0,37.01,4.4,55.0
JN15189,Louis Philippe Jeans,Regular Fit Cropped Jeans,Regular Fit,Not Specified,2936.0,3299.0,11.0,3.9,7.0
JN15191,UNSTD,Men Plus Size Jeans,Other/Unspecified,Not Specified,1889.0,2999.0,37.01,3.9,7.0
JN15192,WROGN,Men Stretchable Jogger Jeans,Other/Unspecified,Not Specified,1679.0,2799.0,40.01,3.9,7.0
JN15194,United Colors of Benetton,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,2099.0,3499.0,40.01,4.2,42.0
JN15195,LINARIA,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,470.0,1299.0,63.82,4.2,42.0
JN15197,Peter England Casuals,Men Slim Fit Corduroy Jeans,Slim Fit,Not Specified,1859.0,2999.0,38.01,4.3,17.0
JN15198,Antony Morato,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1859.0,2999.0,38.01,4.3,17.0
JN15200,Turning Blue,Men Slim Fit Plus Size Jeans,Slim Fit,Not Specified,1449.0,3699.0,60.83,3.7,124.0
JN15203,Louis Philippe Jeans,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2831.0,4799.0,41.01,4.6,5.0
JN15204,WROGN,Men Relaxed Stretchable Jeans,Relaxed Fit,Not Specified,1559.0,2599.0,40.02,4.6,5.0
JN15205,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1559.0,2599.0,40.02,4.6,5.0
JN15206,John Pride,Plus Size Light Fade Jeans,Other/Unspecified,Not Specified,2879.0,3199.0,10.0,5.0,5.0
JN15207,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1739.0,2999.0,42.01,4.0,81.0
JN15209,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1859.0,2999.0,38.01,4.2,42.0
JN15210,DENIMLOOK,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,599.0,2499.0,76.03,4.1,19.0
JN15211,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,599.0,2499.0,76.03,4.1,19.0
JN15212,Being Human,Men Jeans,Other/Unspecified,Not Specified,1469.0,3499.0,58.02,3.4,8.0
JN15213,SZN,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,376.0,1299.0,71.05,3.4,8.0
JN15215,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1299.0,2499.0,48.02,3.8,14.0
JN15216,Pepe Jeans,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,2749.0,5499.0,50.01,4.2,24.0
JN15217,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.2,24.0
JN15218,SPYKAR,Men Low-Rise Cotton Jeans,Other/Unspecified,Low-Rise,3299.0,5999.0,45.01,3.9,64.0
JN15219,Peter England Casuals,Men Slim Fit Jeans,Slim Fit,Not Specified,1199.0,2399.0,50.02,3.4,19.0
JN15221,RARE RABBIT,Men Reims Slim Fit Jeans,Slim Fit,Not Specified,3359.0,3999.0,16.0,4.2,93.0
JN15222,U.S. Polo Assn. Denim Co.,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1655.0,2299.0,28.01,4.2,93.0
JN15223,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1655.0,2299.0,28.01,4.2,93.0
JN15224,Moda Rapido,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,569.0,1499.0,62.04,4.2,93.0
JN15225,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,Slim Fit,Not Specified,2999.0,3999.0,25.01,4.2,93.0
JN15226,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2999.0,3999.0,25.01,4.2,93.0
JN15227,AMERICAN EAGLE OUTFITTERS,Men Straight Fit Jeans,Straight Fit,Not Specified,4674.0,5499.0,15.0,4.2,93.0
JN15228,Tommy Hilfiger,Men Slim Fit Jeans,Slim Fit,Not Specified,4499.0,8999.0,50.01,4.2,93.0
JN15230,DENIMLOOK,Men Jeans,Other/Unspecified,Not Specified,599.0,2999.0,80.03,4.2,130.0
JN15231,Tommy Hilfiger,Men Straight Fit Jeans,Straight Fit,Not Specified,599.0,2999.0,80.03,4.2,130.0
JN15233,U.S. Polo Assn. Denim Co.,Men Tapered Fit Mid-Rise Jeans,Tapered Fit,Mid-Rise,2099.0,2799.0,25.01,4.8,5.0
JN15234,Louis Philippe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2621.0,3799.0,31.01,4.8,5.0
JN15235,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2621.0,3799.0,31.01,4.8,5.0
JN15236,The Souled Store,Men Straight Fit Jeans,Straight Fit,Not Specified,2599.0,2999.0,13.34,4.1,18.0
JN15237,Hubberholme,Men Bootcut Light Fade Jeans,Bootcut,Not Specified,1189.0,3399.0,65.02,4.1,18.0
JN15239,Arrow Sport,Low Distress Stretchable Jeans,Other/Unspecified,Not Specified,1584.0,3299.0,51.99,3.9,31.0
JN15240,U.S. Polo Assn. Denim Co.,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1862.0,3799.0,50.99,4.1,13.0
JN15241,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.1,13.0
JN15242,Kook N Keech,Men Jogger Style Jeans,Other/Unspecified,Not Specified,549.0,1699.0,67.69,3.3,40.0
JN15243,WROGN,Men Pure Cotton Anti Jeans,Other/Unspecified,Not Specified,1565.0,2699.0,42.02,3.1,24.0
JN15245,AMERICAN EAGLE OUTFITTERS,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1799.0,3999.0,55.01,4.8,5.0
JN15246,RARE RABBIT,Men Astred Slim Fit Jeans,Slim Fit,Not Specified,4454.0,5499.0,19.0,4.1,16.0
JN15248,RARE RABBIT,Men Astral Slim Fit Jeans,Slim Fit,Not Specified,3794.0,5499.0,31.01,4.3,110.0
JN15249,glitchez,Men Cargo Jogger Fit Jeans,Other/Unspecified,Not Specified,483.0,2199.0,78.04,4.2,42.0
JN15253,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1399.0,2799.0,50.02,4.6,5.0
JN15254,Nautica,Men Straight Fit Jeans,Straight Fit,Not Specified,1583.0,3299.0,52.02,4.3,87.0
JN15255,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1583.0,3299.0,52.02,4.3,87.0
JN15256,U.S. Polo Assn. Denim Co.,Men Tapered Fit Jeans,Tapered Fit,Not Specified,2849.0,3799.0,25.01,4.3,87.0
JN15257,Pepe Jeans,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2279.0,3799.0,40.01,4.3,87.0
JN15259,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1507.0,2599.0,42.02,3.8,59.0
JN15260,Mufti,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1516.0,4099.0,63.02,3.7,19.0
JN15261,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1516.0,4099.0,63.02,3.7,19.0
JN15262,LINARIA,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,377.0,1299.0,70.98,3.7,19.0
JN15263,Mast & Harbour,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,1504.0,3499.0,57.02,3.7,19.0
JN15265,Nautica,Men Slim Fit Jeans,Slim Fit,Not Specified,1504.0,4299.0,65.02,4.4,10.0
JN15266,LINARIA,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,490.0,1299.0,62.28,4.4,10.0
JN15267,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.4,10.0
JN15268,WROGN,Men Anti Fit Jeans,Anti Fit,Not Specified,1424.0,2499.0,43.02,4.4,31.0
JN15269,VAN HEUSEN DENIM LABS,Men Grey Skinny Fit Jeans,Skinny Fit,Not Specified,2449.0,3499.0,30.01,4.4,35.0
JN15271,Peter England Casuals,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1487.0,2399.0,38.02,4.3,264.0
JN15272,Louis Philippe Jeans,Men Tapered Fit Low-Rise Jeans,Tapered Fit,Low-Rise,2359.0,3999.0,41.01,3.4,5.0
JN15273,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2359.0,3999.0,41.01,3.4,5.0
JN15274,WROGN,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,1739.0,2999.0,42.01,3.5,11.0
JN15275,Flying Machine,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1524.0,2499.0,39.02,3.5,11.0
JN15276,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1524.0,2499.0,39.02,3.5,11.0
JN15277,Flying Machine,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1800.0,3999.0,54.99,4.0,149.0
JN15278,Celio,Men Mid-Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,2399.0,5999.0,60.01,4.9,7.0
JN15280,glitchez,Men Skinny Fit Jeans,Skinny Fit,Not Specified,483.0,2199.0,78.04,4.4,17.0
JN15281,WROGN,Men Anti Fit Stretchable Jeans,Anti Fit,Not Specified,1623.0,2799.0,42.02,2.3,24.0
JN15282,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,2.3,24.0
JN15283,NEXT,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2579.0,4299.0,40.01,2.3,24.0
JN15284,Blackberrys,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,2579.0,4299.0,40.01,2.3,24.0
JN15285,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2579.0,4299.0,40.01,2.3,24.0
JN15286,Metronaut,Men Regular Fit Low-Rise Jeans,Regular Fit,Low-Rise,497.0,1299.0,61.74,2.3,24.0
JN15287,Wrangler,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,497.0,1299.0,61.74,2.3,24.0
JN15289,BEVDAAS,Men High-Rise Jeans,Other/Unspecified,High-Rise,999.0,4998.0,80.01,3.9,31.0
JN15291,Cantabil,Men Jeans,Other/Unspecified,Not Specified,1709.0,3799.0,55.01,3.9,31.0
JN15292,Mufti,Men Narrow Fit Jeans,Other/Unspecified,Not Specified,1363.0,4399.0,69.02,3.6,32.0
JN15294,Metronaut,Men Tapered Fit Jeans,Tapered Fit,Not Specified,419.0,1299.0,67.74,4.1,25.0
JN15295,SPYKAR,Relaxed Fit Stretchable Jeans,Relaxed Fit,Not Specified,1559.0,3899.0,60.02,3.1,9.0
JN15297,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,8999.0,14999.0,40.0,3.8,16.0
JN15298,Calvin Klein Jeans,Men Cotton Slim Fit Jeans,Slim Fit,Not Specified,8999.0,14999.0,40.0,3.8,16.0
JN15300,Espanshe,Jammy Boot Cut Jeans,Bootcut,Not Specified,1492.0,2132.0,30.02,3.7,124.0
JN15304,WROGN,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1679.0,2799.0,40.01,3.4,5.0
JN15305,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1679.0,2799.0,40.01,3.4,5.0
JN15306,Flying Machine,Men Solid Stretchable Jeans,Other/Unspecified,Not Specified,1741.0,2599.0,33.01,4.5,21.0
JN15307,Snitch,Men Distressed Baggy Fit Jeans,Other/Unspecified,Not Specified,1741.0,2599.0,33.01,4.5,21.0
JN15309,Pepe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1839.0,4599.0,60.01,4.0,33.0
JN15310,StyleCast x Revolte,Men Heavy Fade Jeans,Other/Unspecified,Not Specified,1583.0,3299.0,52.02,3.2,61.0
JN15311,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1583.0,3299.0,52.02,3.2,61.0
JN15312,SPYKAR,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,2119.0,5299.0,60.01,3.6,5.0
JN15313,Snitch,Men Jeans,Other/Unspecified,Not Specified,2119.0,5299.0,60.01,3.6,5.0
JN15315,StyleCast x Revolte,Men  Light Fade Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1814.0,3299.0,45.01,2.9,40.0
JN15316,DENIMLOOK,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,599.0,2499.0,76.03,3.9,29.0
JN15317,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.9,29.0
JN15318,Metronaut,Men Slim Fit Jeans,Slim Fit,Not Specified,574.0,2299.0,75.03,3.9,29.0
JN15319,Louis Philippe Jeans,Men Narrow Slim Fit Jeans,Slim Fit,Not Specified,2123.0,3599.0,41.01,4.1,36.0
JN15321,StyleCast x Revolte,Mid-Rise Light Fade Jeans,Other/Unspecified,Mid-Rise,2116.0,3649.0,42.01,4.3,264.0
JN15322,Snitch,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,2116.0,3649.0,42.01,4.3,264.0
JN15323,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,2116.0,3649.0,42.01,4.3,264.0
JN15324,Mufti,Men Mildly Distressed Jeans,Other/Unspecified,Not Specified,1844.0,4499.0,59.01,4.1,27.0
JN15325,ANGERHOOD,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,545.0,2999.0,81.83,4.1,27.0
JN15326,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,545.0,2999.0,81.83,4.1,27.0
JN15327,Nautica,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1409.0,2999.0,53.02,4.4,48.0
JN15328,bigbanana,Plus Size Men Cotton Jeans,Other/Unspecified,Not Specified,1781.0,3299.0,46.01,4.2,85.0
JN15330,BEAT LONDON by PEPE JEANS,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1499.0,2999.0,50.02,4.1,29.0
JN15331,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1559.0,2599.0,40.02,3.2,5.0
JN15332,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.2,5.0
JN15333,LINARIA,Men Tapered Fit Jeans,Tapered Fit,Not Specified,379.0,1299.0,70.82,3.2,5.0
JN15334,HERE&NOW,Men Low Distress Jeans,Other/Unspecified,Not Specified,1483.0,2799.0,47.02,2.3,19.0
JN15335,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1483.0,2799.0,47.02,2.3,19.0
JN15336,Metronaut,Men Slim Fit Jeans,Slim Fit,Not Specified,574.0,2299.0,75.03,2.3,19.0
JN15339,SZN,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,506.0,1299.0,61.05,3.9,31.0
JN15340,U.S. Polo Assn. Denim Co.,Men Henry Skinny Fit Jeans,Skinny Fit,Not Specified,1655.0,2299.0,28.01,3.8,67.0
JN15341,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.8,67.0
JN15342,LINARIA,Men Slim Fit Jeans,Slim Fit,Not Specified,418.0,1299.0,67.82,3.8,67.0
JN15343,Flying Machine,Men Micheal Slim Fit Jeans,Slim Fit,Not Specified,1624.0,2499.0,35.01,4.2,281.0
JN15345,Roadster,Men Jogger Jeans,Other/Unspecified,Not Specified,1399.0,2799.0,50.02,4.1,25.0
JN15346,Being Human,Men Slim Fit Jeans,Slim Fit,Not Specified,1519.0,3999.0,62.02,3.9,15.0
JN15348,Mast & Harbour,Men Slim Fit Jeans,Slim Fit,Not Specified,499.0,2099.0,76.23,2.0,5.0
JN15349,LINARIA,Men Cotton Slim Fit Jeans,Slim Fit,Not Specified,377.0,1299.0,70.98,2.0,5.0
JN15353,AMERICAN EAGLE OUTFITTERS,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3599.0,5999.0,40.01,4.4,14.0
JN15354,Mufti,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1803.0,4399.0,59.01,2.9,8.0
JN15355,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1803.0,4399.0,59.01,2.9,8.0
JN15356,U.S. Polo Assn. Denim Co.,Men Jeans,Other/Unspecified,Not Specified,2624.0,3499.0,25.01,2.9,8.0
JN15357,SZN,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,506.0,1299.0,61.05,2.9,8.0
JN15359,Pepe Jeans,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,2249.0,4999.0,55.01,4.8,23.0
JN15360,WROGN,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1559.0,2599.0,40.02,4.8,23.0
JN15361,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1559.0,2599.0,40.02,4.8,23.0
JN15362,FUGAZEE,Men Straight Fit Jeans,Straight Fit,Not Specified,1999.0,3999.0,50.01,4.2,6.0
JN15363,SPYKAR,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1999.0,4999.0,60.01,3.3,26.0
JN15365,Dais,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,499.0,1299.0,61.59,4.0,63.0
JN15366,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1449.0,2499.0,42.02,3.9,14.0
JN15368,SPYKAR,Men Slim Fit Cotton Jeans,Slim Fit,Not Specified,2049.0,4099.0,50.01,3.9,14.0
JN15369,Louis Philippe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,3539.0,5999.0,41.01,3.9,14.0
JN15371,Blackberrys,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,2097.0,3495.0,40.0,4.3,264.0
JN15372,Mufti,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1627.0,4399.0,63.01,4.4,16.0
JN15373,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1627.0,4399.0,63.01,4.4,16.0
JN15374,SPYKAR,Men Mid Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,1999.0,3999.0,50.01,4.4,16.0
JN15375,SPYKAR,Men Mid Rise Slim Fit Jeans,Slim Fit,Mid-Rise,2639.0,4799.0,45.01,4.4,16.0
JN15376,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,2639.0,4799.0,45.01,4.4,16.0
JN15377,Blackberrys,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,2639.0,4799.0,45.01,4.4,16.0
JN15378,StyleCast,Men Relaxed Light Fade Jeans,Relaxed Fit,Not Specified,1487.0,3099.0,52.02,3.3,23.0
JN15380,Metronaut,Men Straight Fit Jeans,Straight Fit,Not Specified,469.0,1299.0,63.9,4.2,130.0
JN15381,VYNTIQ,Men Mid-Rise Baggy Jeans,Other/Unspecified,Mid-Rise,499.0,3299.0,84.87,4.2,130.0
JN15383,TURMS,30 Days No Wash Jeans,Other/Unspecified,Not Specified,3499.0,4999.0,30.01,4.0,21.0
JN15384,GAP,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,3499.0,4999.0,30.01,4.0,21.0
JN15385,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,3499.0,4999.0,30.01,4.0,21.0
JN15386,WROGN,Men Anti Fit Jeans,Anti Fit,Not Specified,1565.0,2699.0,42.02,3.9,45.0
JN15387,COMFITS,Men Wide Leg Jeans,Wide Leg,Not Specified,469.0,1299.0,63.9,3.9,45.0
JN15389,Mufti,Men Slim Fit Jeans,Slim Fit,Not Specified,2149.0,4299.0,50.01,3.9,31.0
JN15390,Louis Philippe Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1946.0,3299.0,41.01,3.9,31.0
JN15392,COMFITS,Men Cotton Regular Fit Jeans,Regular Fit,Not Specified,469.0,1299.0,63.9,3.6,7.0
JN15393,LINARIA,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,470.0,1299.0,63.82,3.6,7.0
JN15395,U.S. Polo Assn. Denim Co.,Men Regallo Skinny Fit Jeans,Skinny Fit,Not Specified,1655.0,2299.0,28.01,4.5,93.0
JN15396,COMFITS,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,489.0,1299.0,62.36,4.5,93.0
JN15398,Tommy Hilfiger,Men Slim Fit Jeans,Slim Fit,Not Specified,1393.0,3399.0,59.02,3.8,16.0
JN15399,Mufti,Men Straight Fit Jeans,Straight Fit,Not Specified,1885.0,4599.0,59.01,3.8,16.0
JN15403,Calvin Klein Jeans,Men Tapered Fit Jeans,Tapered Fit,Not Specified,7799.0,12999.0,40.0,4.6,5.0
JN15404,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1039.0,2599.0,60.02,4.1,29.0
JN15405,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1039.0,2599.0,60.02,4.1,29.0
JN15406,Mufti,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1803.0,4399.0,59.01,4.4,13.0
JN15407,RARE RABBIT,Men Stretchable Jeans,Other/Unspecified,Not Specified,3319.0,3999.0,17.0,4.4,13.0
JN15409,Campus Sutra,Men Cotton Slim Fit Jeans,Slim Fit,Not Specified,588.0,1899.0,69.04,3.8,151.0
